Subject_Difficulty_Level,Previous_Grade,Attendance_Rate,Avg_Study_Hours_Last_Sem,Screen_Time_Hours,Coaching_Enrolled,Assignment_Completion_Rate,Preferred_Study_Mode,Number_of_Reference_Books_Used,Sleep_Hours,Stress_Self_Rating,Required_Study_Hours
1,B,94.52667496550265,1.5353890054203236,4.7703599664219976,1,0.793042345988168,Group,1,6.107094160407805,1,1.9654294653386315
3,A,86.01790487060362,1.6352482588387414,4.0765776875375,0,1.0,Online,3,6.4003738157166765,3,4.110782761127492
1,C,90.88549546682006,2.6053187710434598,4.033520725894471,0,0.991439151998952,Group,1,6.736733689806844,5,1.0
2,B,100.0,2.635312280183271,4.2761734250226775,1,0.8777843908426634,Online,3,7.167348803380695,2,1.0655558218299381
2,A,89.70592266497526,1.5542320610104725,5.510110916386475,1,0.8522472181586986,Solo,2,4.893587633490391,5,3.9879744610115675
2,A,86.25944364816502,1.8436286448615342,4.95552883156845,1,0.8167873518017198,Online,3,6.994122112569953,3,2.6975052047445702
3,A,100.0,3.414683890022261,,0,0.641621423380496,Group,2,5.855059068743992,5,4.511293133805302
3,D,93.0697259070169,2.7403207601371196,1.079848523195377,1,0.6675098081156658,Online,0,7.0575149999343765,4,1.0
2,D,94.22898527992974,1.5543410196998217,6.029684087677537,0,0.8043360893816441,Group,2,4.851672521873457,5,2.534251396938295
2,B,100.0,2.8370399907562573,4.664694630697139,0,0.7097373214995677,Group,2,7.697173886161215,4,2.119134179652682
3,C,83.3315837535589,3.127955378445892,6.385976408434427,0,0.9692593259260102,Group,4,6.256611920482415,2,3.296916677282019
1,D,79.63366443866938,1.5328083449673215,2.2752911037787005,1,0.9340523556933106,Solo,1,5.467566692728654,2,1.0
3,C,83.29301586612918,1.806756136511405,4.387244471768284,0,0.8965575609096582,Group,1,6.3838900903282045,4,3.012879379933706
3,C,85.9273838310341,1.9423762562932443,2.2255296847969985,0,0.6688384605118302,Solo,3,7.049576532867462,5,2.8966564826474515
2,B,85.67588092219063,3.309922818718532,4.070137922370537,1,0.8832023844763601,Group,2,6.263250434625391,5,2.326598611873047
1,D,86.45341450592673,2.620296813193867,5.250881670835503,0,0.785618783556671,Group,2,6.660900384847402,3,1.0
2,B,89.04031896483993,1.2415346290786675,3.6079828955147173,0,0.9052595059791618,Online,2,7.1127881739510475,4,2.656291052963331
3,A,81.34037627552712,0.6941053769646017,6.307313854538469,1,0.9052201395202152,Group,3,8.794009258897336,4,2.7663624463070535
3,C,91.2553987779476,3.3923743012917087,3.201495088161149,1,0.5918211975487326,Online,2,6.8910328675343395,2,2.1560854755727408
2,C,91.27663558762121,2.860839282731213,4.161295699591951,0,0.8264121564113194,Group,1,6.762875095917159,3,2.3969483376822334
3,D,83.14365823937739,2.862285004724741,5.591963454290762,0,0.622199107473937,Group,4,7.339630960210608,1,1.8026843776506118
2,D,89.71240214326366,2.2033913349065197,5.372787088314045,0,0.8761379240511099,Online,3,8.772637865674104,3,1.0054372754324423
2,B,89.2573993995485,1.6440733354751758,2.861345430982812,0,0.8229688431727835,Online,1,5.812909692964517,2,2.155698677808453
1,D,100.0,3.012943977324945,3.644281958355988,0,0.801701778228462,Group,0,4.997894229645302,3,1.0
2,C,86.70957527641136,2.1457593136464954,2.695399842281566,0,0.7642214794372107,Group,1,7.629112589025467,4,2.000625879484669
2,C,88.16049637765971,2.673333275314193,1.6787644417573127,1,0.8060437714860524,Group,2,6.1480719234630286,5,1.0
3,D,89.27109521260414,2.697793718319546,3.2789112489159615,0,0.9949007588618576,Group,1,6.056813528030933,2,1.595846357265953
3,B,86.77092276988206,2.5110620668498704,4.619866738825625,0,0.7953880639486895,Group,1,7.378067069752522,3,3.815547549869806
3,A,100.0,3.010975729245854,3.6711605823000886,0,0.7680287818827702,Group,3,8.544204574011879,1,2.2756172602828233
2,D,77.2674427605553,2.050143637471577,3.7919908434795078,0,0.7701015595453465,Group,3,6.993259611933592,5,1.0357266540371384
2,C,88.47703049374832,2.26196530034385,5.807031077546398,1,0.6851823180864683,Solo,2,7.608378924476084,5,1.2592258741046232
3,C,89.94950779892162,1.3333780789391634,5.777464848789637,0,0.7321512918040042,Group,1,3.7824152190191045,3,3.1684554306394066
1,A,85.19757288084314,3.9286118902038982,5.171028316290329,0,0.8661824317995278,Group,1,5.629153455821963,2,2.522064400186086
2,D,83.97555847940626,0.9358521267911173,5.6572280436235225,0,0.824860217892097,Solo,3,6.9624030760743745,5,1.898657422114828
2,B,80.59010753425434,2.108164748478199,4.575501860299647,1,0.7941118178746153,Group,3,6.003314285393834,2,1.5180339795219828
1,D,88.93800330519923,2.8264051930503826,5.925676296719777,1,0.7844288211499199,Online,1,8.375897878112028,4,1.0
2,C,88.50710583127594,2.3615493011959083,1.7144245560562954,0,0.8809985842831739,Online,0,7.789207175588562,1,1.0
3,C,82.59139132695678,3.2178167644987328,5.96941777925956,1,0.762500582035947,Group,1,7.357256135150953,3,2.002771781404735
3,,84.34768041922032,1.4086493842871017,5.420253999608842,0,0.7724772142445058,Group,3,6.2142468417019066,4,2.315096446769193
1,C,87.06790490243029,2.768339669010471,5.732015895846632,0,0.7694173562815314,Online,0,7.4231881448340475,3,1.0
1,B,95.33475863770745,2.136546639811097,4.186314593745755,1,0.782849551442355,Online,5,8.880359420299685,1,1.0
3,C,75.61439077165177,1.1886479198502473,,1,0.8874142876261645,Group,2,6.815762454825163,2,1.68954498496307
2,D,93.33561318372158,3.6940516117310986,5.619117301042401,0,0.9962349556225037,Group,2,6.350595003417393,5,1.0
2,C,87.066629764432,3.917566203947353,3.476806907862467,0,0.9279153478868765,Solo,1,6.943903779926286,2,1.205758794782331
3,A,82.07738671453139,2.51549530047915,5.562781296293942,1,0.8318766071602425,Group,3,5.472796711014484,4,3.952216710376548
1,D,74.65940859902443,3.5216501739633532,5.202904173306335,1,0.8639465222308874,Solo,2,8.473366331194715,1,1.0
3,C,89.32263637169915,1.4987389514786305,1.2489946779494736,1,0.8334219196294749,Online,4,6.630840727148143,4,2.2807080408035567
3,D,100.0,3.959531131992713,2.826266979355169,0,1.0,Solo,3,6.59810418688677,1,2.9046621552162697
2,,84.17956529250613,2.456899487270916,4.161200724859056,0,0.8801351135469561,Solo,1,6.018889536254833,4,2.0633387611602045
1,A,81.37096043766768,3.0588339605262087,4.167656019229562,1,0.7423215824842819,Group,0,4.47667060262489,5,2.177957839610343
2,B,100.0,2.6223451400348874,5.963814795122684,1,0.879447942840019,Online,2,5.203686305961975,5,2.545162080675432
2,A,91.37601110025507,4.343970975857294,3.0863612979526285,0,0.85643424600977,Group,4,3.7690988275661086,1,3.2459056685234167
1,A,,2.2370797513725673,3.873674478133675,0,0.9709115639918104,Group,2,7.22322510503383,4,1.3125866237885817
3,A,82.68531387163507,0.9251520865094929,2.9301296357037327,1,0.679164260050419,Solo,3,4.812796142938776,3,3.8712660748518553
2,C,86.78928930426086,3.286756422951794,5.292262614563334,0,0.9223224986380701,Online,3,7.081537545960857,3,2.430622709545116
3,A,89.93631145733099,2.9440723415727668,6.780755922558827,0,0.9069583382674189,Group,1,5.981685452223088,1,4.166666026310591
1,C,88.72050313106023,1.5470363856749483,3.3878617179496944,1,0.9754335458056964,Online,2,6.999135705410754,4,1.0
1,A,87.84539861443034,1.826048001449586,3.955929731988791,0,0.8666099598620958,Group,4,6.891596844348589,4,2.7570320454597477
1,A,90.56470607922856,2.67548572869166,5.740957384295275,0,0.9423868874917565,Group,3,5.393610158635911,1,1.8901143002781249
2,C,89.56987489690881,2.351661372768705,5.042402372736311,1,0.9030479717734228,Solo,1,7.288027535798898,5,2.397743863511063
3,A,97.00997631680434,0.8650325908402825,5.9808851834619015,1,0.9828442599516679,,4,5.734636027559122,2,2.722792539499666
2,B,89.3568247827508,2.7830944963063318,5.1635124175726395,0,0.9022315601955626,Online,4,6.4391821988280675,3,2.30816983639154
2,C,96.62816838366156,3.7182875756332487,4.486013295787303,1,0.7815220357529112,Group,2,5.574733656387982,1,1.4944685138621923
2,C,93.4142309554746,3.051511483976428,2.6330883795390347,0,0.7982372367749068,Online,2,5.860868765286649,2,2.2719883010409223
2,D,87.93284082412661,4.0977374871206225,3.8002883257871174,0,0.8301094149724867,Online,2,5.898822851604007,1,1.0
3,B,89.61846949744908,,2.3830323622726626,1,1.0,Online,1,6.709005416784167,4,3.24956246245029
2,A,86.14254884940362,2.809394422466857,1.2147408525407366,0,0.994440542606305,Group,2,7.180822811402629,4,2.2886348111466672
2,C,88.38123207179548,2.5094547366532347,4.85065067197535,0,0.7642190612453348,Group,4,7.428709231856563,2,2.005262272654597
2,A,92.31538904758061,2.4294458775140355,5.194532194871919,0,0.8868910212761112,Group,3,7.010718209288459,2,2.977155214207948
3,B,84.51779297939206,2.729362244248665,3.4507026919898283,1,0.9757364369601591,Solo,1,5.86719671535365,2,2.3623213133482026
2,D,76.56155197534346,2.815532560213568,3.193043402232674,1,0.7048918853067739,Group,3,6.161503492595587,2,1.0
1,A,96.80520054495555,1.2113999626909029,3.6004657054876095,0,0.8665128657825797,Solo,0,6.807495109514259,5,2.905582019433517
2,D,94.76026256312535,3.040596471411306,3.1500420929576176,0,0.9330323867250301,Solo,3,7.813492650089792,3,1.0
3,D,79.04255744342433,2.612751615316667,3.3272942829509127,0,0.6939013580301039,Group,3,6.053991788308799,3,2.236037845207252
1,B,94.71700761665053,2.514921616659971,5.878006572757935,1,0.8193417060629458,Solo,0,8.025105328002601,3,1.7817647811873645
3,A,90.94146540055182,1.576845353947416,6.815214721714889,1,0.965394414545371,Solo,4,7.453281070645846,3,2.6068198102019
2,B,83.64232446855081,1.5351793585688904,6.161713751276156,0,0.7876460811299981,Solo,0,5.256686696831823,3,2.68614114711956
1,C,90.46747923206435,2.3797997040662984,3.6856795180681745,1,0.933541521210578,Solo,3,6.190552295079164,5,1.0
2,D,100.0,1.6403581474100066,3.7591296638249982,0,0.9248271426494953,Group,3,,2,1.373474970755583
3,A,94.73461810557653,0.6489777591534498,3.328440170581307,0,0.6505876993919211,Online,3,6.088437326956764,2,3.543056628262118
3,B,97.20588235609027,2.5666044916857897,3.6382153099316543,0,0.9200246862342278,Online,1,7.801691021944021,4,3.8620641526561124
1,B,90.75514984331696,3.3710710392094767,2.5180717061059594,1,0.8717335477306201,Solo,1,6.267106248519655,2,1.0
1,D,87.84676819245921,3.4779086255082636,4.976009219045359,0,0.9094527258567142,Online,1,7.404499600926011,1,1.0
2,D,86.20959375503507,3.54219244561832,4.884020193651921,0,0.7360998536117739,Online,1,5.728368119714285,3,1.6252757581823645
2,A,92.18144027269175,2.208154150344524,5.218612946667451,0,0.8707799601117667,Solo,2,5.1135411592264655,5,3.9107061526514326
1,A,91.05398670812662,1.8077926612526904,2.299071926591094,0,0.8038067291871296,Group,3,6.162365091788181,1,2.676648275769212
3,C,99.85973929993307,2.5552644772251334,1.197687737892291,1,,Solo,3,6.933054624925806,1,1.9674280776751385
3,B,89.58617274685976,1.5491693201493089,3.103575703410887,1,0.9417641974675399,Group,2,6.751567043120909,1,2.0689242735537494
2,A,91.8212941659945,2.543560938931579,4.004928256590253,1,1.0,Group,1,7.453883903508411,1,1.679103440041788
3,B,95.05553612455913,0.9889510138018651,6.753884720002715,0,0.8716319359185506,Group,0,6.819102041504105,3,4.1953777307850135
1,B,75.24290955814588,0.8963054773536729,5.301924937670304,0,0.9878183334641288,Group,3,5.874974601605039,1,1.0516270867015973
2,A,78.89038325093762,1.62522602200956,6.250265591010029,0,0.8580798441195122,Online,1,5.4665566700277,3,4.025748600884402
1,C,79.7870394555125,2.4677918473113065,4.2051391147950765,0,0.9328594274598775,Online,3,6.06271068550821,2,1.3473909663630605
1,B,92.65811259641512,2.4230525127901066,1.9827160319092458,1,0.7965182316295518,Solo,3,5.392813910074313,1,1.0
2,A,100.0,3.8776301326926017,2.7030067799569486,0,0.8536274438000495,Online,0,7.997995537631228,5,3.478884846942263
2,C,87.1522667978123,2.882313632162929,1.0,0,0.781811844927306,Online,2,4.907589137948919,2,1.5375580420169652
1,B,97.49273940754316,3.1381631931368874,6.86059809882363,0,0.8074328984346817,Group,2,6.584009110869718,4,1.820151559470104
3,C,100.0,1.268828780326756,2.7195539427037385,0,0.726198861526029,Solo,2,6.226934582576649,1,2.683666814644763
1,C,88.12698269478285,2.6138799607935925,2.743300844782437,0,0.6837192606121718,Solo,1,7.924060530137837,2,1.0
1,D,95.82022897912505,3.4649639990972902,5.508012332856506,1,0.7014890040395897,Online,0,5.051624298080743,4,1.0
3,C,85.46818946461127,3.7830364788816775,5.442317210737941,0,0.8833498405106696,Group,1,5.274677108631726,4,3.6510429745910664
3,C,90.26874611787015,2.9257504564750634,4.079271258770636,0,0.8107298964670261,Online,0,7.225985295940199,4,3.20161128162748
1,D,84.49967219617022,4.020225272221598,2.0313040878218804,0,0.8149149077841925,Group,1,6.119857367203555,4,1.0
2,C,95.3889624240382,2.2583425303373605,7.267093540320457,0,0.7935167259301164,Online,6,9.527670022921932,5,2.110386700537337
2,A,82.95388697720111,2.041044912613157,7.200123652675101,1,0.9527774197450666,Group,3,6.159105989736325,3,3.249016595550547
1,A,76.04189882482954,2.057305074437529,2.6198680224046313,0,0.7309557345614668,Online,2,6.266492003664165,5,1.9971925685876757
1,D,89.70788026549104,2.853935496778478,2.5089061931118,1,0.8838624689830763,Solo,3,6.7974016864940765,2,1.0
1,B,91.60342117801008,1.6148236054338774,4.728215141869079,0,0.7575754158763314,Group,1,5.610068287612633,3,1.178829993933579
2,C,85.56020525873734,3.6033098548129425,4.332543001159905,0,0.8631646341860609,Solo,1,6.277120223637201,4,1.0
3,A,85.64372130680493,3.3630352000594734,5.079496569450379,0,0.657574496544767,Group,3,6.0386182630135625,2,3.9873910392535925
3,C,90.93166220194486,2.010341480461738,1.8883220603564657,0,0.8547564887968,Group,1,6.098405387707451,1,1.785055150675474
1,C,92.92252722156343,2.1132776713906027,4.219947681463002,0,0.8554149857678056,Group,4,6.959031888602618,5,1.0
2,A,86.32661141856349,1.9055149600880257,4.069152345681987,1,0.8717803631160828,Group,3,6.446849309583488,3,2.055986594713412
2,A,90.44412263552483,3.2070050692376437,1.5634294265340505,0,0.9228013867270366,Group,1,6.42342764117087,1,2.33527496607315
3,A,92.98793122082974,2.914877929385925,6.4406053117393425,0,0.9196426886887917,Solo,1,6.947476997678022,2,5.0045315505064885
3,D,90.72345250974092,1.4421833506684332,1.8285405425490002,1,,Solo,1,5.240229731243663,5,2.339734157222838
2,A,86.00033971040506,2.0534405880156963,4.973955080284242,0,0.8402794240850734,Solo,3,5.169115976455649,2,3.466420195519109
1,A,87.44749521580898,2.0590531734720705,4.264952261992826,1,0.8754402628777075,Solo,2,6.000776574547177,1,2.229541664336738
1,A,80.35224559053226,1.7641258739452659,3.350625030765144,0,0.9224018424531416,Solo,3,6.543471440470985,5,1.4179431768650532
3,D,72.29287042415851,2.1769511355769273,2.830693959620834,0,0.6914860972297565,Online,2,7.4908386191996525,1,1.6345065222171975
1,C,94.75496926466089,4.1826882252663715,2.289491392227572,1,0.7755954973499593,Solo,2,9.595912302690852,3,1.0
2,C,91.29912112570598,2.3716107808567988,4.455999689486854,0,0.8967086675513861,Online,2,5.810484822711592,3,2.794669524137002
2,B,99.49848227841854,2.833163488387349,2.440008529674923,0,0.6488858604968165,Online,1,4.973274008974124,3,2.8867446488260424
1,A,99.00150893706245,1.967709964303178,5.57574110204284,0,0.8471444453036499,Online,2,7.402849433202819,1,1.6305977526261626
1,D,72.47195027593494,3.2404628758263776,4.908395539181385,0,0.8516420037048996,Group,1,6.9314924926154955,1,1.1024266374846912
1,C,91.02130255170844,0.9907970715556993,5.105854180224442,0,1.0,Online,0,7.53242367800379,4,1.0
1,A,91.80632971147196,3.571791534859381,5.714746746405238,0,0.8122739843203167,Online,3,6.603988774230963,3,2.965070246463922
2,A,96.27365505006291,2.6129998230811715,6.905792295395771,1,0.8044752646843624,Online,0,7.120416657722992,2,2.2404659895689676
1,D,91.96485616610926,2.5358730951103454,1.8993496470512405,1,0.858669147315536,Online,3,7.6869446700373665,3,1.0
2,D,87.90026962636098,2.747695480843417,4.826890166029947,0,0.820392390978283,Online,2,6.293141976481977,3,1.081295879569086
1,B,92.10233669805106,2.2857383480045215,2.9502683751943883,0,0.8390612700122291,Group,1,6.720713789595712,1,1.0
1,C,81.26976933964485,2.0156772967310204,2.4264241005245766,0,1.0,Solo,0,4.094872283939338,3,2.137351701213241
2,C,89.61334991626727,4.027988065314256,1.8558620393165546,0,0.8326886747401554,Group,1,8.180144468657595,2,1.0
2,C,90.92956492244184,1.5529983035019277,3.092280019865415,0,0.7787248770899586,Solo,0,6.620691016547778,4,2.5994386559044758
1,D,90.7015048383153,1.5787562322852589,3.4608405469600196,0,0.823174812933762,Group,1,6.420552841636932,5,1.0
2,C,86.4094788088121,3.0564603961743915,4.066138442246542,0,0.8539571063367994,Solo,2,5.856448966031039,1,1.2280793800869432
1,D,83.76603098553844,1.1474165697649714,4.813043349081145,0,0.8800473114573988,Group,4,6.069327990435717,2,1.0
3,A,93.77972979480133,2.607501921244359,1.1947036428153757,1,0.806383518211511,Group,1,6.166555964351232,4,3.099401696655328
1,D,83.32388341590199,0.5,4.963281947574866,1,1.0,Group,0,6.37404497207247,5,1.0
3,D,93.67441847270571,3.2727640268576286,2.763685476852139,1,0.7462280524499613,Group,0,4.39481265860473,4,1.5475768878835376
1,A,88.18671911830788,2.6657788251954866,5.097558032339435,1,0.8431859755189209,Online,2,5.975240384223765,4,2.2081336410556642
2,A,88.64457660951867,2.3750515994368464,4.528681032922063,0,0.967342869724213,Solo,3,7.65449334601154,3,3.2687025955945423
2,A,92.2631495541585,1.97227901929883,5.644003828555195,0,0.7929863274320174,Online,0,5.6838860550880215,4,2.998122830320415
2,C,91.95359395419268,1.6657883932858082,4.9681958348653135,0,0.7231122090603836,Online,2,6.795595865220795,3,1.7373905578777415
2,C,81.48402862631062,2.500343374757199,2.915095572107973,1,0.6934964087417609,Group,1,6.3525037922086085,1,1.8962270766374412
1,D,100.0,0.5,1.0,1,0.7778259933904691,Online,1,4.558937401101899,5,1.0
1,B,83.40955835810004,3.061645646435661,3.0595292914606764,0,0.8563426400430317,Group,1,5.936839975524234,1,1.0
2,A,100.0,1.8710855238477522,5.102047794211304,1,0.7349714123907581,Online,2,5.931229399028576,1,2.1095866986864946
1,A,98.16253767808497,2.008763409329741,4.671610594189124,0,0.7869290498062698,Group,1,7.044255359218269,4,2.7329250874291158
1,D,86.10170541318504,3.98505219700554,2.032191366311222,1,0.9266966280637345,Group,2,7.0683120149848895,5,1.0
2,D,88.7922277351512,4.814321118142597,1.1991808445278282,0,0.7955824267652593,Solo,2,4.970383624546302,2,1.0
1,D,89.22090063087192,3.9110708577930113,4.832143403232763,0,0.7853036768966666,Group,3,5.165094247037089,3,1.0
2,D,85.58518322513066,2.843887934787533,1.0,1,0.707831555858723,Group,1,4.677663681274793,5,1.835124909447479
1,A,86.38506379795801,2.7506763489911688,4.428130957945624,0,0.7957256674935684,Online,2,5.921092747382139,5,2.2701151009404867
3,C,,1.6139409091904784,2.969693523504383,0,0.8858679232141891,Online,3,6.24739316539158,5,2.9434961537403397
2,B,82.4787182582062,1.385858756208602,4.435847297131986,0,0.920958227954682,Solo,2,5.880104917066516,2,1.821407942641212
1,C,84.71240806964853,2.1843315755056154,3.786020599802453,0,0.9266696317285052,Online,2,6.759020591258423,2,1.0
3,A,82.08945017013876,2.298512122122028,3.8125781427221472,1,0.828387337095467,Solo,6,4.474830222874138,3,3.6261503721619888
3,D,100.0,2.2373254878193887,5.946218689736749,0,0.8659980000330748,Group,3,4.538427081984247,3,2.715326962513648
1,C,82.64846703254752,1.7871782176951463,1.5441622681209255,1,0.8396289032208997,Online,5,6.6519553745236735,2,1.0
3,D,82.41993884381577,2.9172395320973283,4.949376233807621,1,0.8683437572265258,Group,3,5.091907865821298,1,1.2629536836664017
2,B,95.53497002795783,2.990602742244402,6.11220548768388,0,0.739455308639841,Solo,2,5.579966320957669,2,2.4231003937170374
2,C,97.16981557117367,1.9239673657093355,2.1770745218568988,1,0.9957188082714459,Solo,1,7.469484318923577,5,1.2410932141962225
3,C,90.39202443736849,2.3064410102584003,4.273263561992267,1,0.9657144990509098,Solo,2,7.3711057991897295,1,1.8527175895062686
2,C,90.1697995382694,4.147171582109237,6.3738491892945675,0,1.0,Group,3,5.975301966999468,1,2.1647402728190386
1,D,85.91537105993271,2.632748582534174,1.7463471985572339,0,0.8734592609847048,Solo,1,5.682324372689069,4,1.0
2,D,78.77802773883343,3.8044781218136903,1.4994259555904423,0,0.9049185393812503,Solo,2,4.410403913233074,1,1.0
2,D,91.60606767500416,2.118137510532372,3.671337636660214,1,0.722440798482618,Solo,3,5.7351326620604715,2,1.0
2,A,93.710590677884,2.6081323328329993,3.501254331660644,1,0.8086166343403518,,4,5.642227354158953,2,2.11041300606671
2,D,78.97950819188911,4.739112827687481,4.732428679384174,1,0.7631608530167054,Group,1,6.419322526322751,1,1.0
1,A,98.66678731441844,3.2948685860902263,5.826158378163534,1,0.9145807252274858,Group,0,7.147226146289662,4,2.3347523332363753
2,B,96.09498004663615,1.038727859657902,3.8972369204597546,0,0.9186717341511019,Group,3,6.0176925195365145,1,2.6992060743282877
1,D,94.68299577137958,2.63777306497109,1.722906817198413,0,0.9579994921368393,Group,1,6.748079092223026,5,1.077214425289927
1,A,97.15907706490482,2.4108220563862734,3.3735449263964012,1,0.9157545033912464,Online,1,6.5937391444650455,1,1.9676525959483258
3,A,94.40283603579012,3.437344094566569,2.8128095437532483,1,0.7769479961834468,Online,4,5.18727633212243,5,4.192546211281518
1,C,95.81415044838116,1.7975431677722413,6.517110716064617,0,0.8373831437930136,Online,2,6.399595354455667,2,1.0
2,B,76.18973580746348,3.2543345273425976,6.236410939373927,0,0.8742432915609624,Solo,2,5.785106969959221,1,2.8914180360234973
1,D,95.37298451218805,2.065331274575798,4.686599789033618,0,0.8007724812508924,Solo,0,6.750278879174122,1,1.0
1,B,75.82959547094953,3.7343178781620603,4.514688702201251,0,0.856434931871878,Solo,3,6.601150132964182,1,1.0491213039560918
2,B,80.52505315132142,4.0315405960456605,3.1973398705926255,0,0.924879763322595,Solo,1,5.987904147536701,5,2.436137389438317
2,C,100.0,2.1510112922273303,1.796285519757653,1,0.7327454669058407,Group,3,4.968714927289067,5,1.4678808662787943
2,C,96.70687983921394,2.7316083376089404,4.424391701840811,0,0.7767557911700268,Solo,3,6.8895833347413165,4,1.3248087067572367
2,D,83.2929255870348,1.4582748421508454,4.0988894526904245,0,1.0,Group,1,7.44239304173154,4,1.0
3,C,99.02772600314192,3.9637139651933304,2.9950761438132036,0,0.8972669804537082,Group,0,6.844147566442339,1,2.34011897479602
2,B,84.47472041597055,2.01391221135221,1.0,1,0.9199452723579293,Group,0,5.637026990794406,2,1.0
1,C,98.34521589320205,5.122398201239042,1.6954833785769163,0,0.8889461523034797,Online,3,6.185399440938758,1,1.0
3,C,87.57617896955752,3.5603642869430523,3.658853972444116,1,0.9347475335748481,Online,1,5.877756914405392,1,2.4154238684639373
1,A,87.37483666524122,3.8735533129379256,2.3758059217943783,1,0.8646583975044035,Online,1,5.4615670380570345,1,1.4219370842849812
2,D,76.75650800230287,2.3188459135809754,2.6188404102003,1,0.7361075861606375,Group,1,4.55706609094905,3,1.0
2,D,99.49227714278629,3.4863026168664915,1.6437063619467587,0,0.9062330360066112,Online,1,8.133888403162397,1,1.0
1,B,80.88572144463636,2.6431733405220488,4.826551805395432,1,1.0,Group,4,7.498330303682771,3,1.0
1,C,89.53097852861497,3.5078901743694395,3.5228172100546797,0,0.7992529200982521,Group,2,7.061394444380331,4,1.0
2,C,87.82374153961138,3.0054378970372326,5.77907159213078,0,0.8226655052204047,Group,1,6.661615675568371,1,2.1870827873391216
2,B,84.78003700733156,3.1334507611706006,3.851863039198008,1,0.9172662064376084,Online,4,6.602676628823517,1,1.7452022410819734
2,D,82.69849229680462,2.2198035246160517,1.3428933143328718,1,0.8270744919598887,Online,2,6.008606870058882,1,1.0
2,C,80.17317062023238,,1.074052245459845,1,0.8407844939822187,Group,1,7.758056250075249,3,1.0
2,B,92.16614611906982,2.2876553087077975,5.127745862561422,1,0.774509598619643,Group,1,5.745315168779223,1,2.138646650965201
1,A,90.31147645808554,1.059554638485302,3.3327559373238107,0,0.991031350448336,Group,1,7.679908900315497,2,1.448572228837177
1,B,87.72547867534814,2.621629928057127,5.623990423879051,1,0.8565397911948989,Group,1,7.750824141843659,3,1.7599758516814126
1,B,88.56373346778639,,4.7463992737880565,1,0.8616587097518217,Group,2,7.069368014678076,5,1.0
2,A,91.75751496781385,1.6930505300502317,5.422890974214763,0,0.7408933805269995,Solo,2,6.52908833939257,4,3.4172521349225744
1,,89.08269562102339,1.9699245208007985,1.4868738144367564,1,0.6937209810355819,Group,0,8.078745603164904,4,1.0
3,B,94.79388170990566,3.671850550833847,2.852268142750629,0,0.7166129411674483,Solo,1,7.293123752340973,3,2.8891604238934963
1,D,87.40822899762858,1.7527930923944384,3.5559661752680456,0,0.8988234102371538,Solo,5,5.575961763423413,4,1.0
3,C,87.20608469170699,3.3418227433751335,4.055031835961592,1,0.7845998088190698,Online,1,4.711564036203592,1,2.707141380152785
2,A,87.89042091793294,2.140185255392786,4.594745136462708,1,0.7548634640614305,Group,2,6.378725251321855,5,1.7702537762641297
2,C,92.97068113247616,3.849208631624472,5.350046002733388,0,0.9629046318338688,Group,2,5.147563553332811,3,2.0410939609419954
2,C,88.08383514480134,3.2342625081301146,1.3663279359442964,0,1.0,Solo,2,7.130924429024155,5,1.755129371717046
1,C,,2.109646588855307,4.107837299150522,0,1.0,Online,2,7.203081264900363,3,1.0
3,A,90.27562368183031,3.0804969725502493,5.1674676120270435,0,0.7627979285524542,Group,0,6.745897245084806,1,4.008169148063826
1,C,85.3318611051515,1.8683023169975932,2.734378543180062,0,0.7585341107565948,Solo,2,8.090375980199454,3,1.0
2,D,96.41884885160937,2.4143469733589757,4.126865583754957,0,0.9023603306339342,Group,1,6.937347966245514,5,1.0
2,A,89.85928314981258,2.6677247290107178,4.62627445765699,0,0.780525978116507,Online,2,7.553459353866456,1,2.9491829067730175
2,C,92.86072513150567,2.869395690516589,3.8867956255726384,1,0.882228662773992,Online,5,6.440835112826274,5,1.0
1,A,96.0603946373118,3.0205277403369912,2.649203090247861,0,0.9263582387982223,Group,0,7.409710746370688,4,1.3953767334615388
1,D,97.8777928805245,3.1527200889490476,3.2783810241135383,0,0.733837677359743,Online,3,5.224136245393801,1,1.0
1,A,95.79508148709446,0.6585851864485659,1.0,0,0.779782396670012,Solo,3,7.570271388606289,2,1.576287556881716
2,D,92.67620524847261,1.0888076754446214,5.253001080528552,0,0.8582262225141067,Group,2,6.76950958983792,2,1.0
2,D,91.4695806719631,2.3721532485567898,4.732474220629011,0,0.8300903086743886,Online,0,6.756832989190364,3,1.0015698600226504
1,A,84.73355843826857,1.828846863438416,5.183315345109914,0,0.8773131027403135,Online,1,7.505031742227242,5,2.0390212784610027
3,A,87.87841956486226,2.817838682775453,3.894234430898204,1,0.7924919287353271,Online,0,7.187473682381291,4,3.263950957599352
2,B,,,5.229907811503954,0,0.7579440143527792,Online,0,5.927994132880346,2,2.024820619119643
2,D,84.2726949132135,1.9535010291956059,1.9538855477873112,0,0.7479967044643963,Solo,3,5.265077745751806,4,1.713327541529781
1,B,78.92877210678485,4.246185409368599,4.964975683558631,0,0.8175581280820522,Solo,3,6.648152590167512,3,1.0
3,B,89.31887920698274,2.414592168346235,4.51694366493645,0,0.8109668312296789,Solo,2,5.844906247327985,4,3.6499478960573812
2,D,78.57155351540686,3.516065965274597,4.445950109608687,1,0.6992776181948741,Group,1,7.479610703901639,5,1.3948738430153598
